	"salary"	"age"	"elevel"	"car"	"zipcode"	"credit"	"predictedBrand"
"2851"	105703.8972	70	0	16	6	476384.3825	"Sony"
"2852"	128431.6542	50	2	2	3	24732.69665	"Sony"
"2853"	121037.2145	50	3	18	3	408676.5718	"Acer"
"2854"	73613.05541	60	4	16	4	387259.7421	"Acer"
"2855"	85030.40337	28	0	5	4	328151.1109	"Acer"
"2856"	79728.60401	32	4	12	3	223258.9193	"Acer"
"2857"	62785.93187	80	4	13	0	88690.15856	"Acer"
"2858"	36081.52494	70	0	7	7	29043.95393	"Acer"
"2859"	84844.55251	24	4	4	5	154167.8429	"Acer"
"2860"	86856.13866	42	0	16	1	180325.0113	"Acer"
"2861"	150000	34	0	12	0	213949.0044	"Sony"
"2862"	126805.0656	25	4	8	2	421117.3413	"Sony"
"2863"	51359.64656	66	1	1	7	420460.9916	"Acer"
"2864"	101473.9643	35	4	12	0	364640.3106	"Sony"
"2865"	100792.7441	65	0	4	8	224234.0918	"Sony"
"2866"	72726.27963	28	4	11	7	445551.2022	"Acer"
"2867"	67110.80973	29	4	18	7	27192.41531	"Acer"
"2868"	113681.8019	47	0	3	7	198765.227	"Acer"
"2869"	140359.5664	80	3	14	5	364133.9326	"Sony"
"2870"	25326.53197	67	3	10	3	406003.8473	"Acer"
"2871"	80861.65132	79	0	20	4	129979.967	"Sony"
"2872"	126089.3496	32	0	15	4	52488.23651	"Sony"
"2873"	83037.4131	46	1	10	1	357672.0479	"Acer"
"2874"	70131.59457	22	0	14	3	104769.22	"Acer"
"2875"	84981.23869	76	1	4	8	267556.4191	"Sony"
"2876"	71914.85026	34	1	7	2	210859.1625	"Acer"
"2877"	58227.35754	59	3	12	4	30813.52491	"Sony"
"2878"	140927.8115	36	2	4	5	49415.2188	"Sony"
"2879"	109162.3283	38	3	7	1	275202.346	"Sony"
"2880"	120666.0284	22	2	18	8	0	"Sony"
"2881"	41152.09512	56	2	14	5	500000	"Sony"
"2882"	69994.93533	68	1	15	7	422831.0477	"Acer"
"2883"	78284.95831	51	1	2	4	226965.9522	"Acer"
"2884"	120930.1125	67	1	4	1	446318.418	"Sony"
"2885"	50943.19083	29	0	4	1	247777.4456	"Acer"
"2886"	125664.9858	20	3	8	3	311759.9713	"Sony"
"2887"	38001.25672	39	1	7	6	424859.5122	"Sony"
"2888"	125231.123	57	3	15	8	451439.4006	"Sony"
"2889"	117846.8771	69	2	8	4	259880.5499	"Sony"
"2890"	75186.75986	69	4	13	5	15904.2686	"Acer"
"2891"	144258.2432	50	1	5	8	281954.6714	"Sony"
"2892"	129847.495	68	2	19	5	185347.624	"Sony"
"2893"	88440.60878	79	1	8	5	116056.4369	"Sony"
"2894"	32106.26792	24	2	6	4	8489.56592	"Sony"
"2895"	88951.76854	74	0	19	2	56797.15575	"Sony"
"2896"	53239.65222	65	1	8	3	159378.5444	"Acer"
"2897"	92914.68299	72	4	3	5	255303.4296	"Sony"
"2898"	20000	50	4	18	4	106728.1833	"Sony"
"2899"	33126.1081	68	1	16	5	29410.88991	"Acer"
"2900"	139875.0937	33	4	4	8	337202.9524	"Sony"
"2901"	52524.7243	38	4	8	7	42008.39043	"Acer"
"2902"	147109.618	36	0	6	5	247877.7843	"Sony"
"2903"	38056.89136	53	4	9	8	112405.3701	"Sony"
"2904"	104366.3511	74	0	16	7	383328.0084	"Sony"
"2905"	79877.15273	26	3	3	4	392719.8628	"Acer"
"2906"	38014.0722	38	4	7	3	9414.502849	"Sony"
"2907"	67717.72809	22	0	9	2	333304.9064	"Acer"
"2908"	136492.2219	35	0	10	3	341278.6865	"Sony"
"2909"	121495.5405	31	2	14	7	6326.914031	"Sony"
"2910"	118735.0959	60	3	18	3	462528.1158	"Acer"
"2911"	76892.78139	22	1	18	3	112009.8565	"Acer"
"2912"	114051.6654	80	1	5	5	368849.6781	"Sony"
"2913"	129049.3046	41	4	7	7	215890.145	"Sony"
"2914"	98747.53641	33	1	14	7	363835.474	"Sony"
"2915"	95154.59	43	3	6	4	216137.453	"Acer"
"2916"	119938.4492	33	1	17	4	427726.8268	"Sony"
"2917"	32823.84097	69	0	1	2	330470.1721	"Acer"
"2918"	108194.2975	60	0	16	8	63262.25447	"Acer"
"2919"	77182.64266	58	0	16	3	470772.3361	"Sony"
"2920"	134162.4426	46	1	1	7	133972.0205	"Sony"
"2921"	59923.53078	30	3	6	4	271462.7102	"Acer"
"2922"	90092.26977	38	2	2	4	2960.830445	"Acer"
"2923"	20000	55	3	13	6	76301.49243	"Sony"
"2924"	22200.23655	30	2	14	0	255048.2538	"Sony"
"2925"	126766.5153	49	1	7	0	201482.8269	"Sony"
"2926"	48821.20733	20	2	7	1	292973.176	"Acer"
"2927"	143198.9557	21	1	10	7	360370.9539	"Sony"
"2928"	90317.6563	57	2	4	5	401940.9853	"Acer"
"2929"	100760.2832	47	0	3	5	359084.1791	"Acer"
"2930"	108660.7955	37	2	16	1	407763.3875	"Sony"
"2931"	26631.11553	44	3	5	4	392756.0347	"Sony"
"2932"	57534.9474	31	3	14	6	340242.8485	"Acer"
"2933"	150000	31	1	6	5	18746.06255	"Sony"
"2934"	145473.729	30	4	10	3	496336.6334	"Sony"
"2935"	85455.10077	67	2	15	2	38195.87775	"Sony"
"2936"	40907.29653	40	4	12	3	373519.9687	"Sony"
"2937"	51209.43676	75	3	15	0	471146.9306	"Acer"
"2938"	74655.43259	30	0	20	4	144253.8455	"Acer"
"2939"	80011.43406	25	2	5	2	16305.62117	"Acer"
"2940"	39788.97359	77	0	6	7	262594.5037	"Acer"
"2941"	144477.9463	79	1	18	4	185970.9044	"Sony"
"2942"	133129.8363	26	2	8	2	454015.3374	"Sony"
"2943"	81246.85009	45	3	5	1	478720.7346	"Acer"
"2944"	87644.88836	64	2	4	6	269107.3598	"Sony"
"2945"	47946.20619	74	1	18	2	325803.9257	"Acer"
"2946"	26181.78817	34	3	18	1	358373.8012	"Sony"
"2947"	29100.65711	47	3	2	6	123686.9846	"Sony"
"2948"	150000	54	3	5	3	452900.602	"Sony"
"2949"	94215.50982	70	2	19	3	320868.9744	"Sony"
"2950"	36491.34304	60	0	11	6	21063.10262	"Sony"
"2951"	67583.09341	40	4	20	8	462167.7236	"Acer"
"2952"	83674.78362	52	2	17	3	393531.427	"Acer"
"2953"	53378.90553	31	4	4	3	29724.58118	"Acer"
"2954"	38347.60638	29	1	3	0	302440.8337	"Sony"
"2955"	39605.61329	37	4	14	1	229431.4297	"Sony"
"2956"	150000	60	0	6	8	0	"Sony"
"2957"	29145.05202	46	3	14	2	413792.0936	"Sony"
"2958"	41927.38947	77	3	12	2	411092.8793	"Acer"
"2959"	96174.1583	42	4	18	1	16637.7827	"Acer"
"2960"	120683.0567	23	1	7	2	213369.5437	"Sony"
"2961"	68366.16637	70	0	8	2	177422.9105	"Acer"
"2962"	101576.5534	37	1	6	7	17597.54856	"Sony"
"2963"	91741.34191	34	4	7	4	32916.26359	"Acer"
"2964"	52402.63038	60	1	14	3	153606.1105	"Acer"
"2965"	20000	46	3	11	4	24278.0568	"Sony"
"2966"	115304.8347	25	0	10	4	190231.3212	"Sony"
"2967"	69686.11181	44	1	4	0	95997.85733	"Sony"
"2968"	51415.90533	39	4	13	2	455361.5833	"Sony"
"2969"	111699.1717	33	4	4	0	348029.4555	"Sony"
"2970"	131707.6493	32	3	14	2	318643.4027	"Sony"
"2971"	148919.5045	23	0	19	5	362707.202	"Sony"
"2972"	43427.74892	25	1	4	2	197251.6346	"Sony"
"2973"	33956.11446	53	2	16	4	429541.483	"Sony"
"2974"	115828.06	68	1	1	2	18030.9264	"Sony"
"2975"	105146.6401	50	1	15	0	386100.1275	"Acer"
"2976"	126690.5332	34	3	13	1	130693.9424	"Sony"
"2977"	99713.75343	29	3	12	8	121723.7579	"Sony"
"2978"	92615.61198	58	3	18	2	156798.0757	"Acer"
"2979"	147261.7124	77	3	13	7	265937.9077	"Sony"
"2980"	97953.53656	59	4	7	8	457752.0072	"Sony"
"2981"	146023.5736	37	2	10	2	321669.9196	"Sony"
"2982"	111752.1903	57	2	10	5	298985.084	"Acer"
"2983"	126576.095	48	2	10	4	133080.1973	"Sony"
"2984"	112042.7647	67	0	5	7	102123.8733	"Sony"
"2985"	86634.13251	58	4	8	6	62677.82283	"Acer"
"2986"	130998.0254	33	1	6	8	44132.73097	"Sony"
"2987"	22525.55347	44	0	11	1	272823.2757	"Sony"
"2988"	137287.5028	72	3	13	0	346449.8498	"Sony"
"2989"	114207.1954	62	2	20	4	357424.1046	"Sony"
"2990"	113499.6563	30	2	2	7	438957.5526	"Sony"
"2991"	38186.91159	54	0	16	6	16086.42305	"Sony"
"2992"	64701.59678	65	0	6	7	471612.2748	"Acer"
"2993"	56898.05694	24	1	1	6	306946.9072	"Acer"
"2994"	114395.8693	58	0	10	0	165181.6962	"Acer"
"2995"	46201.10557	56	1	18	7	483987.3029	"Sony"
"2996"	129455.3961	72	2	12	1	5794.417635	"Sony"
"2997"	39866.86459	31	0	19	2	308537.5774	"Sony"
"2998"	144302.4264	69	0	3	3	209210.9535	"Sony"
"2999"	119578.3189	55	1	11	6	394388.6206	"Acer"
"3000"	49104.21862	34	3	7	7	500000	"Acer"
"3001"	76217.97536	30	1	16	7	423390.3608	"Acer"
"3002"	23247.75233	21	4	18	4	275547.5064	"Sony"
"3003"	97481.02374	20	2	5	4	406829.4688	"Acer"
"3004"	46683.10775	51	0	16	1	359282.7366	"Sony"
"3005"	144262.6344	60	4	18	4	435470.7486	"Sony"
"3006"	133167.5657	31	3	15	1	246672.2746	"Sony"
"3007"	81648.26667	68	4	18	8	119645.3784	"Sony"
"3008"	25164.92819	31	4	15	6	26332.3825	"Sony"
"3009"	58689.46673	33	3	8	5	459145.5642	"Acer"
"3010"	65932.92604	52	1	16	2	398707.0481	"Sony"
"3011"	23122.4621	25	3	4	0	236424.3239	"Sony"
"3012"	143075.5634	74	3	17	5	264651.9842	"Sony"
"3013"	83594.75226	46	2	17	8	398033.715	"Acer"
"3014"	145390.6465	65	3	18	0	320227.9249	"Sony"
"3015"	24024.06868	36	0	7	2	116208.8373	"Sony"
"3016"	118765.6484	35	4	16	3	419233.2221	"Sony"
"3017"	76848.81577	25	3	5	8	32650.95348	"Acer"
"3018"	147684.4187	64	3	5	3	360761.563	"Sony"
"3019"	71895.94714	30	2	11	5	88101.00235	"Acer"
"3020"	107445.4758	66	1	11	3	484648.5118	"Sony"
"3021"	117818.6109	32	3	17	4	82083.67343	"Sony"
"3022"	77988.89401	31	1	17	8	127632.0273	"Acer"
"3023"	31790.02989	59	2	10	7	41599.14812	"Sony"
"3024"	130436.9443	44	1	8	7	430396.955	"Sony"
"3025"	51339.42548	46	4	4	0	94955.99896	"Sony"
"3026"	125497.2896	36	0	13	2	41166.91088	"Sony"
"3027"	86405.30499	65	1	15	8	97597.58206	"Sony"
"3028"	26436.30019	49	1	13	1	41034.86614	"Sony"
"3029"	47982.19362	60	2	3	7	214561.1293	"Sony"
"3030"	148358.7815	54	1	13	3	61081.16876	"Sony"
"3031"	48503.40184	57	2	6	7	403737.3018	"Sony"
"3032"	55525.26841	49	0	10	0	310990.5199	"Sony"
"3033"	112460.1002	79	1	17	1	245852.2423	"Sony"
"3034"	20000	57	4	11	3	407471.4079	"Sony"
"3035"	46421.40043	57	1	10	5	459970.5876	"Sony"
"3036"	121948.6156	42	2	16	5	209958.5362	"Acer"
"3037"	98104.39844	66	0	11	3	62725.50398	"Sony"
"3038"	54154.60052	29	0	1	3	374329.7347	"Acer"
"3039"	136196.5888	61	1	4	0	200663.1997	"Sony"
"3040"	116523.9824	78	1	18	5	491768.2903	"Sony"
"3041"	149469.4587	30	1	2	2	317345.2955	"Sony"
"3042"	132581.1622	77	2	2	1	163989.0859	"Sony"
"3043"	146660.3486	27	3	1	3	375791.1975	"Sony"
"3044"	90500.48802	48	1	12	4	145640.5506	"Acer"
"3045"	119139.0282	77	4	1	4	392656.5764	"Sony"
"3046"	73840.7254	41	0	12	8	373994.1499	"Acer"
"3047"	76042.69349	76	2	15	8	145115.0386	"Acer"
"3048"	141170.557	71	2	13	6	417359.8552	"Sony"
"3049"	26766.82478	76	4	14	6	147570.4196	"Acer"
"3050"	55993.95161	41	0	2	2	250816.2397	"Sony"
"3051"	65270.34777	53	0	2	3	338117.1749	"Sony"
"3052"	29113.67189	70	3	14	5	474245.49	"Acer"
"3053"	126441.3766	71	2	7	8	113446.0993	"Sony"
"3054"	150000	52	0	5	6	146295.3898	"Sony"
"3055"	30053.3116	20	4	14	5	11641.76899	"Sony"
"3056"	40349.31081	60	4	8	3	273497.7081	"Sony"
"3057"	136686.6396	21	3	15	8	198368.3004	"Sony"
"3058"	119530.6957	40	4	5	5	315373.935	"Sony"
"3059"	117544.602	73	2	14	4	440434.6298	"Sony"
"3060"	120388.092	73	1	11	5	355737.1948	"Sony"
"3061"	44683.17091	74	3	20	7	307704.517	"Acer"
"3062"	91134.40251	52	4	16	0	418937.7002	"Acer"
"3063"	125341.046	46	0	10	0	255660.59	"Sony"
"3064"	128373.6902	32	1	13	6	94597.60203	"Sony"
"3065"	101338.703	73	2	7	0	189333.0088	"Sony"
"3066"	67883.97503	36	0	7	6	387925.6604	"Acer"
"3067"	49166.55867	72	4	4	4	255269.9528	"Acer"
"3068"	40455.34212	69	4	6	4	176991.521	"Acer"
"3069"	84694.7	30	1	8	4	250221.696	"Acer"
"3070"	148625.6882	72	4	1	1	285932.7099	"Sony"
"3071"	132077.5229	37	1	18	1	299401.439	"Sony"
"3072"	125728.7297	70	0	1	5	147886.5471	"Sony"
"3073"	35194.45986	57	3	17	3	423390.3382	"Sony"
"3074"	99807.39957	53	4	20	8	20396.41602	"Acer"
"3075"	67689.86579	39	2	7	1	421981.21	"Acer"
"3076"	77548.30614	69	2	6	7	278091.4578	"Sony"
"3077"	81267.00494	28	1	13	3	402966.1359	"Acer"
"3078"	111914.2961	51	4	9	5	18718.69985	"Acer"
"3079"	108812.5616	78	2	15	4	379472.8383	"Sony"
"3080"	92395.88867	67	2	11	1	272035.2358	"Sony"
"3081"	129217.7592	36	3	1	8	118017.6604	"Sony"
"3082"	82970.79842	49	2	9	8	77398.21155	"Acer"
"3083"	120219.7787	22	0	7	7	438353.3624	"Sony"
"3084"	150000	55	0	1	5	52967.9648	"Sony"
"3085"	75874.87706	34	2	1	6	175609.8409	"Acer"
"3086"	47084.64841	38	4	13	7	114031.8956	"Sony"
"3087"	71616.21283	57	0	13	1	235347.1367	"Sony"
"3088"	114235.5889	20	0	6	4	389422.3778	"Sony"
"3089"	37489.25801	71	0	10	0	494354.675	"Acer"
"3090"	47288.78976	45	3	19	8	218635.408	"Sony"
"3091"	122128.0174	75	3	15	7	453851.3739	"Sony"
"3092"	26103.65509	71	0	10	4	246953.9916	"Acer"
"3093"	23007.63541	64	0	17	3	279673.0349	"Sony"
"3094"	20808.87199	22	0	14	8	114108.3233	"Sony"
"3095"	115159.3892	68	4	19	7	500000	"Sony"
"3096"	107574.9823	46	1	13	3	60456.07615	"Acer"
"3097"	33869.81399	46	1	4	3	38801.94649	"Sony"
"3098"	44409.84309	42	3	9	4	457788.3097	"Sony"
"3099"	140468.9759	33	4	18	6	173789.16	"Sony"
"3100"	101066.7536	38	0	17	3	41103.37933	"Acer"
"3101"	63010.98878	76	1	17	7	157096.4714	"Acer"
"3102"	23229.01672	70	1	13	1	97817.04769	"Acer"
"3103"	131094.945	20	0	19	7	28296.11318	"Sony"
"3104"	35776.12709	29	0	19	6	63147.07867	"Sony"
"3105"	28875.47683	57	1	19	6	269437.4542	"Sony"
"3106"	49980.67258	42	4	10	1	464018.9985	"Sony"
"3107"	50380.37914	41	0	9	3	479676.6857	"Sony"
"3108"	59515.58634	58	1	15	2	163228.4283	"Sony"
"3109"	126678.7474	56	0	3	1	115310.955	"Sony"
"3110"	76960.95184	64	3	11	8	473206.2764	"Sony"
"3111"	138539.188	72	3	1	8	63498.21135	"Sony"
"3112"	114528.7864	46	2	9	0	43487.03414	"Acer"
"3113"	107866.5233	80	4	6	8	38312.17185	"Sony"
"3114"	113897.687	64	3	11	4	376752.6653	"Sony"
"3115"	112547.1223	22	4	15	4	477439.5264	"Sony"
"3116"	143239.8592	37	1	10	5	240477.3689	"Sony"
"3117"	26830.25699	70	4	4	8	73267.63058	"Acer"
"3118"	97959.04982	63	1	4	3	0	"Sony"
"3119"	68923.3912	20	3	18	7	392922.1205	"Acer"
"3120"	99033.11618	24	1	19	5	370662.1075	"Sony"
"3121"	99412.51833	74	3	17	2	317447.7241	"Sony"
"3122"	75361.36523	60	1	2	2	207392.8593	"Sony"
"3123"	96843.49389	54	4	9	7	4017.750115	"Acer"
"3124"	84203.22127	21	1	3	7	52135.54403	"Acer"
"3125"	79037.70349	42	0	9	0	0	"Acer"
"3126"	71862.52528	40	0	10	3	407320.0751	"Acer"
"3127"	33262.98922	27	2	8	6	139062.8613	"Sony"
"3128"	88044.48843	31	4	15	3	322255.6502	"Acer"
"3129"	35817.59524	54	2	2	1	386728.2655	"Sony"
"3130"	55694.32715	33	3	5	2	246347.9796	"Acer"
"3131"	36082.04199	73	3	6	3	28983.25994	"Acer"
"3132"	118632.6796	48	2	4	0	112692.6493	"Acer"
"3133"	49022.60555	30	1	11	8	66129.49119	"Acer"
"3134"	108689.3965	40	0	4	4	225474.4512	"Sony"
"3135"	137082.6524	37	1	10	8	256322.8543	"Sony"
"3136"	147671.0745	48	1	13	1	62841.33474	"Sony"
"3137"	41366.5876	28	1	8	0	410485.7032	"Sony"
"3138"	103165.3784	80	0	13	5	441647.329	"Sony"
"3139"	31102.94166	70	2	19	7	369525.8456	"Acer"
"3140"	81517.94219	31	1	1	1	242085.0526	"Acer"
"3141"	140061.7309	20	3	16	4	79228.72044	"Sony"
"3142"	126246.2335	77	1	19	5	150048.4648	"Sony"
"3143"	45686.33483	66	3	4	1	202040.4688	"Acer"
"3144"	84335.0978	72	1	9	1	191251.8834	"Sony"
"3145"	77981.00522	33	4	11	3	63697.94998	"Acer"
"3146"	102448.3458	46	4	1	5	409674.135	"Acer"
"3147"	40040.18339	35	0	3	3	99803.51257	"Sony"
"3148"	57325.63394	30	0	4	3	201732.5706	"Acer"
"3149"	134813.5471	58	4	16	5	270960.8905	"Sony"
"3150"	33775.24678	36	2	2	6	485878.0886	"Sony"
"3151"	58303.6497	30	3	17	1	137074.9114	"Acer"
"3152"	36261.92818	33	2	5	3	172924.5945	"Sony"
"3153"	129637.0031	22	4	1	7	66660.01747	"Sony"
"3154"	54416.35024	64	3	2	4	31411.40277	"Acer"
"3155"	62769.59782	75	1	7	2	428442.9666	"Acer"
"3156"	135406.9168	67	1	3	3	175749.8695	"Sony"
"3157"	21543.05112	34	0	15	0	77041.88403	"Sony"
"3158"	73443.47292	58	2	1	8	465588.337	"Sony"
"3159"	140998.7	72	1	15	4	454947.659	"Sony"
"3160"	78277.17	65	2	20	0	49146.50719	"Sony"
"3161"	95975.46445	60	2	9	1	471029.3363	"Acer"
"3162"	43832.67268	64	2	8	5	242040.2964	"Acer"
"3163"	104306.888	54	3	8	4	360603.2471	"Acer"
"3164"	23100.93076	70	3	20	7	30309.13748	"Acer"
"3165"	125924.6285	73	0	5	7	330645.6817	"Sony"
"3166"	80092.13978	41	0	16	3	0	"Acer"
"3167"	34575.81157	49	0	19	5	122201.5746	"Sony"
"3168"	97392.37045	25	0	5	3	145979.2893	"Acer"
"3169"	134300.3857	71	1	8	0	354391.2522	"Sony"
"3170"	63701.84592	51	1	7	3	43344.30554	"Sony"
"3171"	115171.7258	74	0	17	1	369586.8295	"Sony"
"3172"	93458.18989	25	0	16	8	146163.0274	"Acer"
"3173"	89582.05456	42	2	2	2	5295.954085	"Acer"
"3174"	61689.89863	39	4	1	8	494727.8475	"Acer"
"3175"	91825.67737	36	2	6	6	187143.7442	"Acer"
"3176"	36201.28865	68	1	17	0	310679.3275	"Acer"
"3177"	111724.8347	34	4	4	4	45407.90802	"Sony"
"3178"	43827.15235	36	3	9	0	97299.99378	"Sony"
"3179"	137254.3104	56	1	17	8	482580.5517	"Sony"
"3180"	27415.68358	77	2	20	6	470343.2924	"Acer"
"3181"	30625.31627	21	3	10	7	13612.21514	"Sony"
"3182"	28814.63501	73	2	13	3	173463.651	"Acer"
"3183"	72894.83285	59	3	14	7	139441.0012	"Sony"
"3184"	24232.90667	48	0	2	7	389257.7595	"Sony"
"3185"	106769.3934	37	4	6	2	335986.1102	"Sony"
"3186"	94875.11949	39	3	11	6	157076.6931	"Acer"
"3187"	103930.8245	24	1	18	1	269319.1661	"Sony"
"3188"	85759.65197	32	2	11	2	206462.0895	"Acer"
"3189"	129751.0511	43	4	10	5	174247.8109	"Sony"
"3190"	126682.9251	64	1	8	0	466005.2554	"Sony"
"3191"	54166.24521	20	0	1	6	489818.5295	"Acer"
"3192"	45043.09037	70	2	20	1	392049.0514	"Acer"
"3193"	113431.5529	31	3	16	7	382622.405	"Sony"
"3194"	141485.5513	71	0	17	1	20441.92673	"Sony"
"3195"	46737.23472	42	1	3	3	295620.119	"Sony"
"3196"	34576.67852	72	2	10	0	169159.3836	"Acer"
"3197"	90843.41814	61	0	7	2	321947.7702	"Sony"
"3198"	36438.2847	59	0	15	5	298455.2243	"Sony"
"3199"	119912.6893	39	3	8	4	54840.73957	"Sony"
"3200"	114450.9485	29	1	14	5	239529.4164	"Sony"
"3201"	33039.49992	34	2	19	2	446845.4526	"Sony"
"3202"	48597.81342	70	4	14	7	167109.4943	"Acer"
"3203"	107203.7773	26	2	7	2	306604.7472	"Sony"
"3204"	71092.55242	68	0	19	7	387398.4507	"Acer"
"3205"	47981.40228	78	1	11	1	197835.583	"Acer"
"3206"	104368.8751	72	3	20	2	202705.7902	"Sony"
"3207"	55462.67244	41	3	16	0	42027.63153	"Sony"
"3208"	42621.16629	32	2	6	3	194001.3894	"Sony"
"3209"	30851.48315	78	3	18	2	117969.5271	"Acer"
"3210"	97056.25939	67	3	8	2	454957.6138	"Sony"
"3211"	65474.07409	32	0	15	7	123080.1427	"Acer"
"3212"	121170.4692	38	1	5	8	473466.5794	"Sony"
"3213"	30007.80417	63	0	13	5	439340.5697	"Sony"
"3214"	120560.6861	73	4	15	7	141278.2404	"Sony"
"3215"	36624.3764	35	1	16	3	367966.4572	"Sony"
"3216"	115625.6656	26	2	6	0	454494.9742	"Sony"
"3217"	56598.02272	71	4	11	5	34620.31684	"Acer"
"3218"	129118.5519	69	0	15	1	126361.9653	"Sony"
"3219"	95134.64941	43	3	11	4	420593.7616	"Acer"
"3220"	35950.69002	30	2	5	8	80720.853	"Sony"
"3221"	103431.5539	49	4	2	4	217612.6594	"Acer"
"3222"	90127.51395	26	2	3	8	139630.4556	"Acer"
"3223"	33374.98209	61	0	1	4	165981.9315	"Acer"
"3224"	126344.4557	49	2	15	5	39675.04254	"Sony"
"3225"	113721.9289	66	2	7	0	50726.10231	"Sony"
"3226"	81557.97677	40	0	3	2	62197.7659	"Acer"
"3227"	95854.2807	62	0	6	8	97303.03328	"Sony"
"3228"	95735.32276	29	3	12	7	85816.76412	"Acer"
"3229"	37638.34577	58	3	8	7	45170.58545	"Sony"
"3230"	49176.69202	66	0	16	2	440809.3877	"Acer"
"3231"	80716.54955	79	2	15	0	266685.0428	"Sony"
"3232"	105646.1997	59	1	4	8	163283.0061	"Acer"
"3233"	87121.41559	25	0	13	0	419645.7815	"Acer"
"3234"	26842.13948	70	2	10	7	337168.3457	"Acer"
"3235"	93216.51782	75	4	14	5	439422.8855	"Sony"
"3236"	146370.2049	71	1	20	5	309204.736	"Sony"
"3237"	29724.09253	49	2	9	4	40858.34964	"Sony"
"3238"	143709.4215	51	0	17	3	297948.4964	"Sony"
"3239"	20000	27	0	7	1	398008.776	"Sony"
"3240"	48362.79485	40	3	11	3	0	"Sony"
"3241"	45789.14735	31	0	13	2	473339.6622	"Sony"
"3242"	126471.9181	77	3	11	3	437345.1063	"Sony"
"3243"	106921.3431	36	3	17	7	94318.03402	"Sony"
"3244"	118526.9551	33	3	15	7	460317.7887	"Sony"
"3245"	113390.8027	59	4	11	6	112239.0269	"Acer"
"3246"	85914.2271	77	2	2	8	131436.0378	"Sony"
"3247"	114495.4691	36	3	10	0	36282.40997	"Sony"
"3248"	71347.71227	31	0	2	1	144669.567	"Acer"
"3249"	43566.97431	51	2	16	3	477050.4319	"Sony"
"3250"	110476.3152	32	2	16	7	467600.6561	"Sony"
"3251"	112308.6969	42	3	15	1	288488.492	"Acer"
"3252"	25728.23081	64	4	8	0	441966.5686	"Acer"
"3253"	21571.09379	65	1	19	0	368401.3864	"Sony"
"3254"	77838.59047	65	0	12	8	378681.8105	"Sony"
"3255"	95106.44566	67	0	2	4	438544.0041	"Sony"
"3256"	74547.75913	35	2	18	2	173022.6886	"Acer"
"3257"	76351.13728	57	1	19	1	113077.2353	"Acer"
"3258"	77917.28955	28	2	5	2	143396.9944	"Acer"
"3259"	29090.32999	52	0	18	4	264669.4435	"Sony"
"3260"	121756.9615	33	3	2	3	115680.6021	"Sony"
"3261"	71342.3838	54	0	11	8	231996.7468	"Sony"
"3262"	150000	74	0	8	1	155584.6972	"Sony"
"3263"	30152.40464	74	2	3	0	198376.4253	"Acer"
"3264"	30740.18376	24	0	19	4	176536.3786	"Sony"
"3265"	84024.68079	54	4	19	8	337108.7777	"Acer"
"3266"	132440.6696	46	2	8	8	183894.2865	"Sony"
"3267"	111458.4802	32	2	20	7	381758.7145	"Sony"
"3268"	55973.67662	76	1	7	5	26093.83703	"Acer"
"3269"	134471.1102	60	3	13	8	272009.1632	"Sony"
"3270"	115596.6123	30	0	14	0	5086.540816	"Sony"
"3271"	55044.1066	45	0	5	8	258517.8619	"Sony"
"3272"	42890.38723	47	2	20	0	408620.0299	"Sony"
"3273"	78509.73629	53	1	19	6	115100.9283	"Acer"
"3274"	115630.3728	60	1	15	4	142854.1426	"Acer"
"3275"	83418.11988	58	3	17	6	92155.40682	"Acer"
"3276"	82787.61695	69	4	5	5	199044.494	"Sony"
"3277"	101543.9956	60	3	10	0	66464.18848	"Acer"
"3278"	86007.0738	67	4	20	8	30018.64198	"Sony"
"3279"	86623.68309	38	3	18	5	464585.4136	"Acer"
"3280"	29123.77478	22	2	6	1	454092.8197	"Sony"
"3281"	78968.47598	43	2	15	6	243507.6865	"Acer"
"3282"	114749.1719	23	0	17	7	42025.6607	"Sony"
"3283"	50194.50781	75	1	8	1	80387.3802	"Acer"
"3284"	45144.75342	24	2	11	4	258505.0752	"Sony"
"3285"	23562.60317	27	2	3	7	400129.2414	"Sony"
"3286"	102476.1841	49	1	14	3	152705.578	"Acer"
"3287"	42509.61502	20	4	20	5	278502.3324	"Sony"
"3288"	86346.42344	50	3	3	1	371826.1484	"Acer"
"3289"	20000	26	1	19	2	811.233153	"Sony"
"3290"	104962.3213	76	3	1	7	205456.4825	"Sony"
"3291"	20000	64	4	18	8	461223.86	"Sony"
"3292"	99945.79676	66	2	8	6	132557.4532	"Sony"
"3293"	101779.3902	28	4	17	5	474756.7836	"Sony"
"3294"	125453.7298	66	4	13	2	183805.5791	"Sony"
"3295"	109912.9582	73	1	16	7	41543.76983	"Sony"
"3296"	35748.7491	28	3	16	5	142679.8697	"Sony"
"3297"	109447.4568	70	3	12	6	241159.839	"Sony"
"3298"	96550.46861	46	4	15	5	35802.91712	"Acer"
"3299"	101562.1061	59	1	16	3	123791.1412	"Acer"
"3300"	95650.58462	44	2	16	5	224758.7662	"Acer"
"3301"	91850.1359	67	4	19	2	447141.9696	"Sony"
"3302"	21882.17407	80	2	20	2	10638.81168	"Sony"
"3303"	20000	80	3	15	1	365821.8727	"Sony"
"3304"	39234.03949	63	2	6	5	371020.544	"Acer"
"3305"	51888.51738	80	2	20	0	335059.667	"Acer"
